"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-05-11",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-05-12",,,"0.03","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-05-13",,,"0.01","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-05-14",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-05-15",,,"0.03","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-05-16",,,"0.01","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-05-17",,,"0.10","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-05-18",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-05-19",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-05-20",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-05-21",,,"0.01","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-05-22",,,"0.01","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-05-23",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-05-24",,,"0.06","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-05-25",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-05-26",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-05-27",,,"0.01","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-05-28",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-05-29",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-05-30",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-05-31",,,"0.86","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-06-01",,,"0.13","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-06-02",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-06-03",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-06-04",,,"0.06","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-06-05",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-06-06",,,"0.07","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-06-07",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-06-08",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-06-09",,,"0.25","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-06-10",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-06-11",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-06-12",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-06-13",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-06-14",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-06-15",,,"0.44","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-06-16",,,"0.05","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-06-17",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-06-18",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-06-19",,,"0.02","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-06-20",,,"0.23","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-06-21",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-06-22",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-06-23",,,"0.25",,,,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-06-24",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-06-25",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-06-26",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-06-27",,,"0.01","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-06-28",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-06-29",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-06-30",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-01",,,"0.04","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-02",,,"0.17","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-03",,,"0.14","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-04",,,"0.63","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-05",,,"0.56","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-06",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-07",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-08",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-09",,,"0.13","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-10",,,"1.59","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-11",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-12",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-13",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-14",,,"0.02","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-15",,,"0.02","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-16",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-17",,,"0.15","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-18",,,"0.23","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-19",,,"1.50","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-20",,,"0.02","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-21",,,"0.03","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-22",,,"0.16","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-23",,,"0.02","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-24",,,"0.15","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-25",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-26",,,"0.43","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-27",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-28",,,"0.09","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-29",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-30",,,"1.12","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-07-31",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-01",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-02",,,"0.27","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-03",,,"0.08","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-04",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-05",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-06",,,"0.21","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-07",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-08",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-09",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-10",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-11",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-12",,,"0.01","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-13",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-14",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-15",,,"0.22","0.0",,,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-16",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-17",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-18",,,"0.05","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-19",,,"0.45","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-20",,,"0.76","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-21",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-22",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-23",,,"0.28","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-24",,,"0.07","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-25",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-26",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-27",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-28",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-29",,,"0.21","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-30",,,"0.01","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-08-31",,,"0.08","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-09-01",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-09-02",,,"0.92","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-09-03",,,"0.05","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-09-05",,,"0.02","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-09-06",,,"0.04","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-09-07",,,"0.23","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-09-08",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-09-09",,,"0.07",,,,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-09-10",,,"1.21","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-09-11",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-09-12",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-09-13",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-09-14",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-09-15",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-09-16",,,"0.53","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-09-17",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-09-18",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-09-19",,,"0.05","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-09-20",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-09-21",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-09-22",,,"0.04","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-09-23",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-09-24",,,"0.01","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-09-25",,,"0.65","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-09-26",,,"0.90","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-09-27",,,"0.32","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-09-28",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-09-29",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-09-30",,,"0.22","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-10-01",,,"0.22","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-10-02",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-10-03",,,"0.02","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-10-04",,,"0.11","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-10-05",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-10-06",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-10-07",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-10-08",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-10-09",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-10-10",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-10-11",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-10-12",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-10-13",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-10-14",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-10-16",,,"0.30","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-10-17",,,"0.72","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-10-18",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-10-19",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-10-20",,,"0.01","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-10-21",,,"0.02","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-10-22",,,"0.14","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-10-23",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-10-24",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-10-25",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-10-26",,,"0.24","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-10-27",,,"0.38","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-10-28",,,"0.07","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-10-29",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-10-30",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-10-31",,,"2.25","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-11-01",,,"0.20","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-11-03",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-11-04",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-11-05",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-11-06",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-11-07",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-11-08",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-11-09",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-11-10",,,"0.03","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-11-11",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-11-12",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-11-13",,,"1.71","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-11-14",,,"0.32","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-11-15",,,"0.19","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-11-16",,,"0.00","0.0","0.0",,,,,,,,,
"US1MEKB0053","READFIELD 2.0 NNE, ME US","44.4162","-69.9519","166.1","2021-11-17",,,"0.00","0.0","0.0",,,,,,,,,
