DATE1,DAY_OF_WEEK,SITE_NAME,TOWN,WATERBODY,INSPECTOR_ID,PAY_VOL,SHIFT_START,TRAILERS,SHIFT_END,SHIFT_LENGTH,TOTALINSP,PRCP,TMAX,TMIN,DATE,month,year,SHIFT_START_CATEGORY,SHIFT_END_CATEGORY,ID_COUNT,holiday
2021-06-18,Fri,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,3796,Paid,1900-01-01 12:00:00,15.0,2023-12-05 18:20:00,380,45.0,0.0,78.0,50.0,2021-06-18,6,2021,Afternoon,Evening,113,0
2021-06-19,Sat,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5322,Paid,1900-01-01 07:00:00,10.0,2023-12-05 13:00:00,360,6.0,0.07,84.0,63.0,2021-06-19,6,2021,Early Morning,Afternoon,8,1
2021-06-19,Sat,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,4485,Paid,1900-01-01 07:00:00,16.0,2023-12-05 13:00:00,360,22.0,0.07,84.0,63.0,2021-06-19,6,2021,Early Morning,Afternoon,16,1
2021-06-19,Sat,Whippoorwill Road,Litchfield,Woodbury Pond,4771,Paid,1900-01-01 07:00:00,3.0,2023-12-05 13:00:00,360,23.0,0.07,84.0,63.0,2021-06-19,6,2021,Early Morning,Afternoon,55,1
2021-06-19,Sat,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,4743,Paid,1900-01-01 08:00:00,0.0,2023-12-05 14:00:00,360,3.0,0.07,84.0,63.0,2021-06-19,6,2021,Early Morning,Afternoon,7,1
2021-06-19,Sat,Thorofare Rd,Litchfield,Pleasant Pond,4944,Paid,1900-01-01 07:00:00,7.0,2023-12-05 17:00:00,600,51.0,0.07,84.0,63.0,2021-06-19,6,2021,Early Morning,Late Afternoon,57,1
2021-06-19,Sat,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,5353,Paid,1900-01-01 13:00:00,2.0,2023-12-05 19:00:00,360,14.0,0.07,84.0,63.0,2021-06-19,6,2021,Afternoon,Evening,31,1
2021-06-19,Sat,Old Kents Hill Road,Readfield,Torsey Lake,5222,Paid,1900-01-01 13:00:00,1.0,2023-12-05 19:00:00,360,3.0,0.07,84.0,63.0,2021-06-19,6,2021,Afternoon,Evening,16,1
2021-06-19,Sat,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5105,Paid,1900-01-01 13:00:00,20.0,2023-12-05 19:00:00,360,51.0,0.07,84.0,63.0,2021-06-19,6,2021,Afternoon,Evening,35,1
2021-06-19,Sat,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,4769,Paid,1900-01-01 14:00:00,3.0,2023-12-05 20:00:00,360,0.0,0.07,84.0,63.0,2021-06-19,6,2021,Afternoon,Night,56,1
2021-06-19,Sat,Wilson Pond Road,Monmouth,Wilson Pond,4770,Paid,1900-01-01 07:00:00,1.0,2023-12-05 17:00:00,600,17.0,0.07,84.0,63.0,2021-06-19,6,2021,Early Morning,Late Afternoon,29,1
2021-06-19,Sat,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5354,Paid,1900-01-01 13:00:00,10.0,2023-12-05 19:20:00,380,15.0,0.07,84.0,63.0,2021-06-19,6,2021,Afternoon,Evening,15,1
2021-06-19,Sat,Whippoorwill Road,Litchfield,Woodbury Pond,5304,Paid,1900-01-01 13:00:00,18.0,2023-12-05 19:00:00,360,7.0,0.07,84.0,63.0,2021-06-19,6,2021,Afternoon,Evening,29,1
2021-06-19,Sat,Beach Road,Monmouth,Cochnewagon Pond,4174,Paid,1900-01-01 13:00:00,4.0,2023-12-05 19:00:00,360,19.0,0.07,84.0,63.0,2021-06-19,6,2021,Afternoon,Evening,131,1
2021-06-19,Sat,Norcross Point South Basin Maranacook,Winthrop,Maranacook Lake,3796,Paid,1900-01-01 07:00:00,1.0,2023-12-05 17:00:00,600,21.0,0.07,84.0,63.0,2021-06-19,6,2021,Early Morning,Late Afternoon,113,1
2021-06-19,Sat,Beach Road,Monmouth,Cochnewagon Pond,5306,Paid,1900-01-01 07:00:00,2.0,2023-12-05 13:00:00,360,19.0,0.07,84.0,63.0,2021-06-19,6,2021,Early Morning,Afternoon,65,1
2021-06-19,Sat,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,5305,Paid,1900-01-01 07:00:00,0.0,2023-12-05 13:00:00,360,6.0,0.07,84.0,63.0,2021-06-19,6,2021,Early Morning,Afternoon,58,1
2021-06-19,Sat,Old Kents Hill Road,Readfield,Torsey Lake,5006,Paid,1900-01-01 07:00:00,1.0,2023-12-05 13:00:00,360,5.0,0.07,84.0,63.0,2021-06-19,6,2021,Early Morning,Afternoon,111,1
2021-06-20,Sun,Old Kents Hill Road,Readfield,Torsey Lake,5222,Paid,1900-01-01 07:00:00,3.0,2023-12-05 13:00:00,360,10.0,0.0,86.0,59.0,2021-06-20,6,2021,Early Morning,Afternoon,16,1
2021-06-20,Sun,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5322,Paid,1900-01-01 07:10:00,2.0,2023-12-05 13:00:00,350,23.0,0.0,86.0,59.0,2021-06-20,6,2021,Early Morning,Afternoon,8,1
2021-06-20,Sun,Whippoorwill Road,Litchfield,Woodbury Pond,4771,Paid,1900-01-01 07:00:00,2.0,2023-12-05 13:00:00,360,50.0,0.0,86.0,59.0,2021-06-20,6,2021,Early Morning,Afternoon,55,1
2021-06-20,Sun,Wilson Pond Road,Monmouth,Wilson Pond,4770,Paid,1900-01-01 07:00:00,0.0,2023-12-05 17:00:00,600,19.0,0.0,86.0,59.0,2021-06-20,6,2021,Early Morning,Late Afternoon,29,1
2021-06-20,Sun,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,4485,Paid,1900-01-01 07:00:00,6.0,2023-12-05 13:00:00,360,72.0,0.0,86.0,59.0,2021-06-20,6,2021,Early Morning,Afternoon,16,1
2021-06-20,Sun,Thorofare Rd,Litchfield,Pleasant Pond,4944,Paid,1900-01-01 07:00:00,8.0,2023-12-05 17:00:00,600,93.0,0.0,86.0,59.0,2021-06-20,6,2021,Early Morning,Late Afternoon,57,1
2021-06-20,Sun,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,5353,Paid,1900-01-01 13:00:00,10.0,2023-12-05 19:00:00,360,43.0,0.0,86.0,59.0,2021-06-20,6,2021,Afternoon,Evening,31,1
2021-06-20,Sun,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5105,Paid,1900-01-01 13:00:00,40.0,2023-12-05 19:00:00,360,75.0,0.0,86.0,59.0,2021-06-20,6,2021,Afternoon,Evening,35,1
2021-06-20,Sun,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,4769,Paid,1900-01-01 14:00:00,1.0,2023-12-05 20:00:00,360,4.0,0.0,86.0,59.0,2021-06-20,6,2021,Afternoon,Night,56,1
2021-06-20,Sun,Whippoorwill Road,Litchfield,Woodbury Pond,5304,Paid,1900-01-01 13:00:00,14.0,2023-12-05 19:00:00,360,7.0,0.0,86.0,59.0,2021-06-20,6,2021,Afternoon,Evening,29,1
2021-06-20,Sun,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5354,Paid,1900-01-01 13:00:00,16.0,2023-12-05 19:20:00,380,26.0,0.0,86.0,59.0,2021-06-20,6,2021,Afternoon,Evening,15,1
2021-06-20,Sun,Beach Road,Monmouth,Cochnewagon Pond,4174,Paid,1900-01-01 13:00:00,10.0,2023-12-05 19:00:00,360,48.0,0.0,86.0,59.0,2021-06-20,6,2021,Afternoon,Evening,131,1
2021-06-20,Sun,Norcross Point South Basin Maranacook,Winthrop,Maranacook Lake,3796,Paid,1900-01-01 07:00:00,6.0,2023-12-05 17:00:00,600,51.0,0.0,86.0,59.0,2021-06-20,6,2021,Early Morning,Late Afternoon,113,1
2021-06-20,Sun,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,4743,Paid,1900-01-01 08:00:00,0.0,2023-12-05 14:00:00,360,1.0,0.0,86.0,59.0,2021-06-20,6,2021,Early Morning,Afternoon,7,1
2021-06-20,Sun,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,5305,Paid,1900-01-01 07:00:00,6.0,2023-12-05 13:00:00,360,38.0,0.0,86.0,59.0,2021-06-20,6,2021,Early Morning,Afternoon,58,1
2021-06-20,Sun,Beach Road,Monmouth,Cochnewagon Pond,5306,Paid,1900-01-01 07:00:00,4.0,2023-12-05 13:00:00,360,30.0,0.0,86.0,59.0,2021-06-20,6,2021,Early Morning,Afternoon,65,1
2021-06-20,Sun,Old Kents Hill Road,Readfield,Torsey Lake,5006,Paid,1900-01-01 13:00:00,1.0,2023-12-05 19:00:00,360,11.0,0.0,86.0,59.0,2021-06-20,6,2021,Afternoon,Evening,111,1
2021-06-25,Fri,Whippoorwill Road,Litchfield,Woodbury Pond,4771,Paid,1900-01-01 12:00:00,2.0,2023-12-05 18:00:00,360,9.0,0.0,79.0,52.0,2021-06-25,6,2021,Afternoon,Evening,55,0
2021-06-25,Fri,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,4769,Paid,1900-01-01 12:00:00,3.0,2023-12-05 18:00:00,360,7.0,0.0,79.0,52.0,2021-06-25,6,2021,Afternoon,Evening,56,0
2021-06-25,Fri,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,3796,Paid,1900-01-01 12:00:00,5.0,2023-12-05 18:00:00,360,28.0,0.0,79.0,52.0,2021-06-25,6,2021,Afternoon,Evening,113,0
2021-06-25,Fri,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,4485,Paid,1900-01-01 12:00:00,0.0,2023-12-05 18:00:00,360,7.0,0.0,79.0,52.0,2021-06-25,6,2021,Afternoon,Evening,16,0
2021-06-25,Fri,Thorofare Rd,Litchfield,Pleasant Pond,3504,Paid,1900-01-01 12:00:00,6.0,2023-12-05 18:00:00,360,17.0,0.0,79.0,52.0,2021-06-25,6,2021,Afternoon,Evening,109,0
2021-06-25,Fri,Old Kents Hill Road,Readfield,Torsey Lake,1292,Volunteer,1900-01-01 17:00:00,1.0,2023-12-05 19:00:00,120,1.0,0.0,79.0,52.0,2021-06-25,6,2021,Late Afternoon,Evening,22,0
2021-06-26,Sat,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5367,Paid,1900-01-01 07:00:00,0.0,2023-12-05 13:00:00,360,4.0,0.0,70.0,62.0,2021-06-26,6,2021,Early Morning,Afternoon,12,0
2021-06-26,Sat,Old Kents Hill Road,Readfield,Torsey Lake,5222,Paid,1900-01-01 07:00:00,1.0,2023-12-05 13:00:00,360,6.0,0.0,70.0,62.0,2021-06-26,6,2021,Early Morning,Afternoon,16,0
2021-06-26,Sat,Whippoorwill Road,Litchfield,Woodbury Pond,4771,Paid,1900-01-01 07:00:00,9.0,2023-12-05 17:00:00,600,51.0,0.0,70.0,62.0,2021-06-26,6,2021,Early Morning,Late Afternoon,55,0
2021-06-26,Sat,Wilson Pond Road,Monmouth,Wilson Pond,4770,Paid,1900-01-01 07:00:00,6.0,2023-12-05 17:00:00,600,24.0,0.0,70.0,62.0,2021-06-26,6,2021,Early Morning,Late Afternoon,29,0
2021-06-26,Sat,Thorofare Rd,Litchfield,Pleasant Pond,3504,Paid,1900-01-01 08:30:00,13.0,2023-12-05 18:30:00,600,73.0,0.0,70.0,62.0,2021-06-26,6,2021,Early Morning,Evening,109,0
2021-06-26,Sat,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,4743,Paid,1900-01-01 14:00:00,,2023-12-05 19:00:00,300,15.0,0.0,70.0,62.0,2021-06-26,6,2021,Afternoon,Evening,7,0
2021-06-26,Sat,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5304,Paid,1900-01-01 13:00:00,15.0,2023-12-05 19:00:00,360,26.0,0.0,70.0,62.0,2021-06-26,6,2021,Afternoon,Evening,29,0
2021-06-26,Sat,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,4769,Paid,1900-01-01 08:00:00,,2023-12-05 18:15:00,615,13.0,0.0,70.0,62.0,2021-06-26,6,2021,Early Morning,Evening,56,0
2021-06-26,Sat,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,5354,Paid,1900-01-01 07:00:00,2.0,2023-12-05 17:10:00,610,10.0,0.0,70.0,62.0,2021-06-26,6,2021,Early Morning,Late Afternoon,15,0
2021-06-26,Sat,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,4485,Paid,1900-01-01 07:00:00,4.0,2023-12-05 13:00:00,360,63.0,0.0,70.0,62.0,2021-06-26,6,2021,Early Morning,Afternoon,16,0
2021-06-26,Sat,Norcross Point South Basin Maranacook,Winthrop,Maranacook Lake,3796,Paid,1900-01-01 06:45:00,3.0,2023-12-05 17:00:00,615,35.0,0.0,70.0,62.0,2021-06-26,6,2021,Early Morning,Late Afternoon,113,0
2021-06-26,Sat,Old Kents Hill Road,Readfield,Torsey Lake,5006,Paid,1900-01-01 13:00:00,2.0,2023-12-05 19:00:00,360,3.0,0.0,70.0,62.0,2021-06-26,6,2021,Afternoon,Evening,111,0
2021-06-27,Sun,Whippoorwill Road,Litchfield,Woodbury Pond,4771,Paid,1900-01-01 07:00:00,1.0,2023-12-05 13:00:00,360,51.0,0.01,80.0,66.0,2021-06-27,6,2021,Early Morning,Afternoon,55,0
2021-06-27,Sun,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5367,Paid,1900-01-01 07:00:00,1.0,2023-12-05 13:00:00,360,33.0,0.01,80.0,66.0,2021-06-27,6,2021,Early Morning,Afternoon,12,0
2021-06-27,Sun,Wilson Pond Road,Monmouth,Wilson Pond,4770,Paid,1900-01-01 07:00:00,0.0,2023-12-05 17:00:00,600,20.0,0.01,80.0,66.0,2021-06-27,6,2021,Early Morning,Late Afternoon,29,0
2021-06-27,Sun,Thorofare Rd,Litchfield,Pleasant Pond,4944,Paid,1900-01-01 07:00:00,5.0,2023-12-05 17:00:00,600,78.0,0.01,80.0,66.0,2021-06-27,6,2021,Early Morning,Late Afternoon,57,0
2021-06-27,Sun,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,4769,Paid,1900-01-01 08:00:00,1.0,2023-12-05 18:00:00,600,15.0,0.01,80.0,66.0,2021-06-27,6,2021,Early Morning,Evening,56,0
2021-06-27,Sun,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,3504,Paid,1900-01-01 13:00:00,16.0,2023-12-05 19:00:00,360,33.0,0.01,80.0,66.0,2021-06-27,6,2021,Afternoon,Evening,109,0
2021-06-27,Sun,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5304,Paid,1900-01-01 13:00:00,47.0,2023-12-05 19:00:00,360,67.0,0.01,80.0,66.0,2021-06-27,6,2021,Afternoon,Evening,29,0
2021-06-27,Sun,Old Kents Hill Road,Readfield,Torsey Lake,5222,Paid,1900-01-01 13:00:00,0.0,2023-12-05 19:00:00,360,3.0,0.01,80.0,66.0,2021-06-27,6,2021,Afternoon,Evening,16,0
2021-06-27,Sun,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,5354,Paid,1900-01-01 07:00:00,0.0,2023-12-05 17:35:00,635,37.0,0.01,80.0,66.0,2021-06-27,6,2021,Early Morning,Late Afternoon,15,0
2021-06-27,Sun,Norcross Point South Basin Maranacook,Winthrop,Maranacook Lake,3796,Paid,1900-01-01 07:00:00,2.0,2023-12-05 17:00:00,600,44.0,0.01,80.0,66.0,2021-06-27,6,2021,Early Morning,Late Afternoon,113,0
2021-06-27,Sun,Beach Road,Monmouth,Cochnewagon Pond,4174,Paid,1900-01-01 15:00:00,11.0,2023-12-05 19:00:00,240,32.0,0.01,80.0,66.0,2021-06-27,6,2021,Late Afternoon,Evening,131,0
2021-06-27,Sun,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,3796,Paid,1900-01-01 05:30:00,2.0,2023-12-05 06:30:00,60,26.0,0.01,80.0,66.0,2021-06-27,6,2021,Early Morning,Early Morning,113,0
2021-06-27,Sun,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,4485,Paid,1900-01-01 07:00:00,35.0,2023-12-05 13:00:00,360,50.0,0.01,80.0,66.0,2021-06-27,6,2021,Early Morning,Afternoon,16,0
2021-06-27,Sun,Whippoorwill Road,Litchfield,Woodbury Pond,5386,Paid,1900-01-01 13:00:00,29.0,2023-12-05 19:02:00,362,69.0,0.01,80.0,66.0,2021-06-27,6,2021,Afternoon,Evening,17,0
2021-07-02,Fri,Whippoorwill Road,Litchfield,Woodbury Pond,3504,Paid,1900-01-01 12:00:00,0.0,2023-12-05 14:00:00,120,0.0,0.43,80.0,57.0,2021-07-02,7,2021,Afternoon,Afternoon,109,0
2021-07-02,Fri,Thorofare Rd,Litchfield,Pleasant Pond,5105,Paid,1900-01-01 12:00:00,0.0,2023-12-05 14:00:00,120,0.0,0.43,80.0,57.0,2021-07-02,7,2021,Afternoon,Afternoon,35,0
2021-07-02,Fri,Old Kents Hill Road,Readfield,Torsey Lake,4771,Paid,1900-01-01 12:00:00,0.0,2023-12-05 14:15:00,135,2.0,0.43,80.0,57.0,2021-07-02,7,2021,Afternoon,Afternoon,55,0
2021-07-02,Fri,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,4769,Paid,1900-01-01 12:00:00,1.0,2023-12-05 16:00:00,240,0.0,0.43,80.0,57.0,2021-07-02,7,2021,Afternoon,Late Afternoon,56,0
2021-07-02,Fri,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,4485,Paid,1900-01-01 12:00:00,1.0,2023-12-05 15:20:00,200,2.0,0.43,80.0,57.0,2021-07-02,7,2021,Afternoon,Late Afternoon,16,0
2021-07-02,Fri,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,3796,Paid,1900-01-01 12:00:00,2.0,2023-12-05 16:00:00,240,11.0,0.43,80.0,57.0,2021-07-02,7,2021,Afternoon,Late Afternoon,113,0
2021-07-02,Fri,Old Kents Hill Road,Readfield,Torsey Lake,1292,Volunteer,1900-01-01 08:00:00,,2023-12-05 10:00:00,120,1.0,0.43,80.0,57.0,2021-07-02,7,2021,Early Morning,Morning,22,0
2021-07-03,Sat,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5367,Paid,1900-01-01 07:00:00,2.0,2023-12-05 13:00:00,360,7.0,0.07,60.0,56.0,2021-07-03,7,2021,Early Morning,Afternoon,12,1
2021-07-03,Sat,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,5222,Paid,1900-01-01 07:00:00,2.0,2023-12-05 13:00:00,360,5.0,0.07,60.0,56.0,2021-07-03,7,2021,Early Morning,Afternoon,16,1
2021-07-03,Sat,Whippoorwill Road,Litchfield,Woodbury Pond,5105,Paid,1900-01-01 07:00:00,0.0,2023-12-05 13:00:00,360,11.0,0.07,60.0,56.0,2021-07-03,7,2021,Early Morning,Afternoon,35,1
2021-07-03,Sat,Old Kents Hill Road,Readfield,Torsey Lake,4771,Paid,1900-01-01 07:00:00,1.0,2023-12-05 13:00:00,360,6.0,0.07,60.0,56.0,2021-07-03,7,2021,Early Morning,Afternoon,55,1
2021-07-03,Sat,Wilson Pond Road,Monmouth,Wilson Pond,4770,Paid,1900-01-01 07:00:00,1.0,2023-12-05 17:00:00,600,7.0,0.07,60.0,56.0,2021-07-03,7,2021,Early Morning,Late Afternoon,29,1
2021-07-03,Sat,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,4715,Paid,1900-01-01 13:00:00,6.0,2023-12-05 19:00:00,360,7.0,0.07,60.0,56.0,2021-07-03,7,2021,Afternoon,Evening,11,1
2021-07-03,Sat,Norcross Point South Basin Maranacook,Winthrop,Maranacook Lake,5386,Paid,1900-01-01 13:00:00,1.0,2023-12-05 19:00:00,360,6.0,0.07,60.0,56.0,2021-07-03,7,2021,Afternoon,Evening,17,1
2021-07-03,Sat,Whippoorwill Road,Litchfield,Woodbury Pond,5304,Paid,1900-01-01 13:00:00,3.0,2023-12-05 19:00:00,360,6.0,0.07,60.0,56.0,2021-07-03,7,2021,Afternoon,Evening,29,1
2021-07-03,Sat,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,4769,Paid,1900-01-01 14:00:00,2.0,2023-12-05 20:00:00,360,2.0,0.07,60.0,56.0,2021-07-03,7,2021,Afternoon,Night,56,1
2021-07-03,Sat,Thorofare Rd,Litchfield,Pleasant Pond,4944,Paid,1900-01-01 07:00:00,4.0,2023-12-05 17:00:00,600,20.0,0.07,60.0,56.0,2021-07-03,7,2021,Early Morning,Late Afternoon,57,1
2021-07-03,Sat,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,4485,Paid,1900-01-01 08:20:00,8.0,2023-12-05 13:00:00,280,18.0,0.07,60.0,56.0,2021-07-03,7,2021,Early Morning,Afternoon,16,1
2021-07-03,Sat,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,5305,Paid,1900-01-01 13:00:00,2.0,2023-12-05 19:00:00,360,10.0,0.07,60.0,56.0,2021-07-03,7,2021,Afternoon,Evening,58,1
2021-07-03,Sat,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,5354,Paid,1900-01-01 08:00:00,4.0,2023-12-05 14:00:00,360,4.0,0.07,60.0,56.0,2021-07-03,7,2021,Early Morning,Afternoon,15,1
2021-07-03,Sat,Norcross Point South Basin Maranacook,Winthrop,Maranacook Lake,3796,Paid,1900-01-01 07:00:00,1.0,2023-12-05 13:00:00,360,13.0,0.07,60.0,56.0,2021-07-03,7,2021,Early Morning,Afternoon,113,1
2021-07-03,Sat,Beach Road,Monmouth,Cochnewagon Pond,4174,Paid,1900-01-01 07:00:00,,2023-12-05 16:00:00,540,10.0,0.07,60.0,56.0,2021-07-03,7,2021,Early Morning,Late Afternoon,131,1
2021-07-03,Sat,Old Kents Hill Road,Readfield,Torsey Lake,5006,Paid,1900-01-01 13:00:00,2.0,2023-12-05 19:00:00,360,9.0,0.07,60.0,56.0,2021-07-03,7,2021,Afternoon,Evening,111,1
2021-07-03,Sat,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,3504,Paid,1900-01-01 13:00:00,2.0,2023-12-05 19:00:00,360,5.0,0.07,60.0,56.0,2021-07-03,7,2021,Afternoon,Evening,109,1
2021-07-04,Sun,Whippoorwill Road,Litchfield,Woodbury Pond,5304,Paid,1900-01-01 13:00:00,0.0,2023-12-05 13:30:00,30,0.0,1.07,61.0,55.0,2021-07-04,7,2021,Afternoon,Afternoon,29,1
2021-07-04,Sun,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,5005,Paid,1900-01-01 13:00:00,0.0,2023-12-05 13:30:00,30,0.0,1.07,61.0,55.0,2021-07-04,7,2021,Afternoon,Afternoon,8,1
2021-07-04,Sun,Wilson Pond Road,Monmouth,Wilson Pond,4770,Paid,1900-01-01 13:00:00,0.0,2023-12-05 13:30:00,30,0.0,1.07,61.0,55.0,2021-07-04,7,2021,Afternoon,Afternoon,29,1
2021-07-04,Sun,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,4715,Paid,1900-01-01 13:00:00,5.0,2023-12-05 13:30:00,30,0.0,1.07,61.0,55.0,2021-07-04,7,2021,Afternoon,Afternoon,11,1
2021-07-04,Sun,Old Kents Hill Road,Readfield,Torsey Lake,5006,Paid,1900-01-01 13:00:00,0.0,2023-12-05 13:30:00,30,0.0,1.07,61.0,55.0,2021-07-04,7,2021,Afternoon,Afternoon,111,1
2021-07-05,Mon,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,4769,Paid,1900-01-01 07:00:00,17.0,2023-12-05 12:00:00,300,28.0,0.27,61.0,48.0,2021-07-05,7,2021,Early Morning,Afternoon,56,1
2021-07-05,Mon,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,5304,Paid,1900-01-01 07:00:00,0.0,2023-12-05 15:00:00,480,17.0,0.27,61.0,48.0,2021-07-05,7,2021,Early Morning,Late Afternoon,29,1
2021-07-05,Mon,Old Kents Hill Road,Readfield,Torsey Lake,5386,Paid,1900-01-01 12:00:00,2.0,2023-12-05 17:00:00,300,19.0,0.27,61.0,48.0,2021-07-05,7,2021,Afternoon,Late Afternoon,17,1
2021-07-05,Mon,Thorofare Rd,Litchfield,Pleasant Pond,4944,Paid,1900-01-01 07:00:00,6.0,2023-12-05 17:00:00,600,91.0,0.27,61.0,48.0,2021-07-05,7,2021,Early Morning,Late Afternoon,57,1
2021-07-05,Mon,Norcross Point South Basin Maranacook,Winthrop,Maranacook Lake,3796,Paid,1900-01-01 07:00:00,1.0,2023-12-05 15:00:00,480,32.0,0.27,61.0,48.0,2021-07-05,7,2021,Early Morning,Late Afternoon,113,1
2021-07-05,Mon,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,4174,Paid,1900-01-01 12:00:00,29.0,2023-12-05 17:00:00,300,75.0,0.27,61.0,48.0,2021-07-05,7,2021,Afternoon,Late Afternoon,131,1
2021-07-05,Mon,Old Kents Hill Road,Readfield,Torsey Lake,5305,Paid,1900-01-01 07:00:00,1.0,2023-12-05 12:00:00,300,8.0,0.27,61.0,48.0,2021-07-05,7,2021,Early Morning,Afternoon,58,1
2021-07-06,Tue,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,3504,Paid,1900-01-01 07:00:00,4.0,2023-12-05 12:00:00,300,11.0,0.0,80.0,59.0,2021-07-06,7,2021,Early Morning,Afternoon,109,0
2021-07-06,Tue,Old Kents Hill Road,Readfield,Torsey Lake,5353,Paid,1900-01-01 07:00:00,3.0,2023-12-05 12:00:00,300,3.0,0.0,80.0,59.0,2021-07-06,7,2021,Early Morning,Afternoon,31,0
2021-07-06,Tue,Old Kents Hill Road,Readfield,Torsey Lake,4771,Paid,1900-01-01 12:00:00,4.0,2023-12-05 17:00:00,300,8.0,0.0,80.0,59.0,2021-07-06,7,2021,Afternoon,Late Afternoon,55,0
2021-07-06,Tue,Norcross Point South Basin Maranacook,Winthrop,Maranacook Lake,5354,Paid,1900-01-01 07:00:00,2.0,2023-12-05 15:00:00,480,9.0,0.0,80.0,59.0,2021-07-06,7,2021,Early Morning,Late Afternoon,15,0
2021-07-06,Tue,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,4174,Paid,1900-01-01 12:00:00,7.0,2023-12-05 17:00:00,300,23.0,0.0,80.0,59.0,2021-07-06,7,2021,Afternoon,Late Afternoon,131,0
2021-07-06,Tue,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,5305,Paid,1900-01-01 07:00:00,0.0,2023-12-05 15:00:00,480,11.0,0.0,80.0,59.0,2021-07-06,7,2021,Early Morning,Late Afternoon,58,0
2021-07-07,Wed,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,4769,Paid,1900-01-01 07:00:00,3.0,2023-12-05 12:00:00,300,25.0,0.05,85.0,64.0,2021-07-07,7,2021,Early Morning,Afternoon,56,0
2021-07-07,Wed,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,5353,Paid,1900-01-01 07:00:00,3.0,2023-12-05 15:00:00,480,10.0,0.05,85.0,64.0,2021-07-07,7,2021,Early Morning,Late Afternoon,31,0
2021-07-07,Wed,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,4771,Paid,1900-01-01 12:00:00,15.0,2023-12-05 17:00:00,300,23.0,0.05,85.0,64.0,2021-07-07,7,2021,Afternoon,Late Afternoon,55,0
